retriever,routing,lift,split,n,minilm_d_proxy_top1,minilm_fb_proxy_top1,minilm_d_proxy_best5,minilm_fb_proxy_best5,minilm_d_proxy_mean5,minilm_fb_proxy_mean5,minilm_d_same_reply_hit1,minilm_fb_same_reply_hit1,minilm_d_same_reply_hit5,minilm_fb_same_reply_hit5,minilm_d_group_hit1,minilm_fb_group_hit1,minilm_d_group_hit5,minilm_fb_group_hit5,bge_d_proxy_top1,bge_fb_proxy_top1,bge_d_proxy_best5,bge_fb_proxy_best5,bge_d_proxy_mean5,bge_fb_proxy_mean5,bge_d_same_reply_hit1,bge_fb_same_reply_hit1,bge_d_same_reply_hit5,bge_fb_same_reply_hit5,bge_d_group_hit1,bge_fb_group_hit1,bge_d_group_hit5,bge_fb_group_hit5,primary_ci_lo,primary_ci_hi,primary_wilcoxon_p,pct_top1_changed,pct_improved,pct_worsened
dense_minilm,none,laplace|abs,dev,319,0.0,0.7987618449503164,0.0,0.8803832341324199,0.0,0.7672271104208355,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.888014921293737,0.0,0.9296819026754194,0.0,0.8741539641794367,0.0,0.3072100313479624,0.0,0.4482758620689655,0.0,0.05642633228840126,0.0,0.07523510971786834,0.0,0.0,,0.0,0.0,0.0
dense_minilm,M3_class,laplace_eb_k2|std0.5,dev,319,0.011124541299843863,0.8098863862501603,0.0049537603384275045,0.8853369944708475,0.014338551513079936,0.7815656619339154,0.01567398119122257,0.322884012539185,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.006490994583476673,0.8945059158772136,0.002327047732182805,0.9320089504076022,0.00649941871906149,0.8806533828984984,0.01567398119122257,0.322884012539185,0.01567398119122257,0.46394984326018807,-0.003134796238244514,0.05329153605015674,0.003134796238244514,0.07836990595611286,0.0002928258039547734,0.0221659522305088,0.028951870286770792,0.1536050156739812,0.09717868338557993,0.0438871473354232
dense_minilm,M3_class,laplace_eb_k10|std0.5,dev,319,0.006608186727594059,0.8053700316779105,0.004371085137035406,0.8847543192694554,0.012640535420384897,0.7798676458412203,0.012539184952978056,0.31974921630094044,0.009404388714733543,0.45768025078369906,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.0043382897832924296,0.8923532110770295,0.0015428268049951632,0.9312247294804146,0.005447458921928765,0.8796014231013655,0.012539184952978056,0.31974921630094044,0.009404388714733543,0.45768025078369906,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,-0.0030475073426868473,0.016156069121577517,0.1885099793032875,0.1536050156739812,0.09090909090909091,0.050156739811912224
dense_minilm,M3_class,laplace|std1,dev,319,0.009340869233619457,0.808102714183936,0.009901016296637843,0.8902842504290578,0.010205546750170307,0.7774326571710057,0.03134796238244514,0.3385579937304075,0.02821316614420063,0.47648902821316613,0.0,0.05642633228840126,0.0,0.07523510971786834,0.005116809311331626,0.8931317306050687,0.0034623822448395635,0.9331442849202589,0.0043533467386957245,0.8785073109181323,0.03134796238244514,0.3385579937304075,0.02821316614420063,0.47648902821316613,0.0,0.05642633228840126,0.0,0.07523510971786834,-0.009052294137709567,0.028251127207061993,0.25716263991166877,0.25391849529780564,0.13793103448275862,0.10658307210031348
dense_minilm,M3_class,laplace_eb_k2|std1,dev,319,0.022452591156417675,0.8212144361067342,0.008161142328316141,0.888544376460736,0.02110803923263071,0.7883351496534661,0.02821316614420063,0.335423197492163,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.011232156271471125,0.8992470775652082,0.0034070958538115212,0.9330889985292309,0.009585429788756894,0.8837393939681936,0.02821316614420063,0.335423197492163,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.008268412183327922,0.03791619854859516,0.001650497373403924,0.22570532915360503,0.14733542319749215,0.06583072100313479
dense_minilm,M3_class,laplace_eb_k10|std1,dev,319,0.011082582502716388,0.8098444274530329,0.00967393418464541,0.8900571683170654,0.018723012904014708,0.7859501233248501,0.0219435736677116,0.329153605015674,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.006033294346638981,0.894048215640376,0.0036490658607602495,0.9333309685361797,0.007958918585672646,0.8821128827651092,0.0219435736677116,0.329153605015674,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,-0.000442140203167839,0.022848778904698854,0.03515539166244162,0.21316614420062696,0.13166144200626959,0.06896551724137931
dense_minilm,M3_class,laplace|std2,dev,319,-0.019929572554497885,0.7788322723958185,-0.039304852018535695,0.8410783821138842,-0.009886864869385312,0.7573402455514501,0.03761755485893417,0.3448275862068966,0.02821316614420063,0.47648902821316613,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.008415389584149686,0.8795995317095873,-0.019352712040784592,0.9103291906346348,-0.0053540082373962905,0.8687999559420403,0.03761755485893417,0.3448275862068966,0.02821316614420063,0.47648902821316613,-0.006269592476489028,0.050156739811912224,-0.006269592476489028,0.06896551724137931,-0.04722952840026456,0.005001551939939426,0.10324263813747302,0.4200626959247649,0.1755485893416928,0.2413793103448276
dense_minilm,M3_class,laplace_eb_k2|std2,dev,319,-0.0006781414875229324,0.7980837034627936,-0.002103755840313472,0.8782794782921065,0.005752683608416102,0.7729797940292515,0.025078369905956112,0.3322884012539185,0.02821316614420063,0.47648902821316613,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,-2.583487654180736e-05,0.8879890864171952,-0.0025349640547294976,0.9271469386206899,0.0022615018496319043,0.8764154660290685,0.025078369905956112,0.3322884012539185,0.02821316614420063,0.47648902821316613,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,-0.024218429429427396,0.020846388247856687,0.7213359733871982,0.3573667711598746,0.2006269592476489,0.1536050156739812
dense_minilm,M3_class,laplace_eb_k10|std2,dev,319,-0.005789004674992965,0.7929728402753236,-0.004738240499855209,0.8756449936325648,0.00035110896564202314,0.7675782193864775,0.03134796238244514,0.3385579937304075,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.0019358111586316627,0.8860791101351053,-0.004569235640259746,0.9251126670351596,-0.0005338418446364453,0.8736201223348001,0.03134796238244514,0.3385579937304075,0.0219435736677116,0.4702194357366771,-0.003134796238244514,0.05329153605015674,-0.003134796238244514,0.07210031347962383,-0.030102540183298547,0.016633516658377777,0.8492398480086345,0.3667711598746082,0.18495297805642633,0.1786833855799373
dense_minilm,M4_intersection,laplace|abs,dev,319,0.04188954903741242,0.8406513939877289,0.012325063301104363,0.8927082974335243,0.049668202982473895,0.8168953134033093,0.06896551724137931,0.3761755485893417,0.05329153605015674,0.5015673981191222,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.02119348378017031,0.9092084050739073,0.006918599426185823,0.9366005021016052,0.023100192475842087,0.8972541566552787,0.06896551724137931,0.3761755485893417,0.05329153605015674,0.5015673981191222,-0.006269592476489028,0.050156739811912224,-0.003134796238244514,0.07210031347962383,0.023172264955762693,0.06162547905926462,0.001735738895574397,0.47962382445141066,0.28213166144200624,0.1974921630094044
dense_minilm,M4_intersection,laplace_eb_k2|abs,dev,319,0.05260207955973649,0.8513639245100529,0.018198486686126565,0.8985817208185465,0.055478415965193116,0.8227055263860286,0.07836990595611286,0.38557993730407525,0.05642633228840126,0.5047021943573667,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.025477153193614325,0.9134920744873514,0.009247163246417868,0.9389290659218372,0.026361728816944235,0.9005156929963808,0.07836990595611286,0.38557993730407525,0.05642633228840126,0.5047021943573667,-0.003134796238244514,0.05329153605015674,0.0,0.07523510971786834,0.035607030014376095,0.07216314634098014,5.290241995020653e-08,0.30094043887147337,0.21316614420062696,0.0877742946708464
