experiment_id,ticket_id,expected_team,expected_class,baseline_cosine,feedback_cosine,delta_cosine,baseline_rouge,feedback_rouge,delta_rouge,baseline_top1_faiss,top5_faiss_mean,retrieval_margin,top5_spread,retrieval_overlap,gate_active
baseline_dev_conditioned_continuous,R-1413,(GI-IaaS) Backend M365 (2nd level),other,0.5673670768737793,0.5673670768737793,0.0,0.2777777777777778,0.2777777777777778,0.0,0.5719656348228455,0.5182703137397766,0.0015118122100830078,0.13289481401443481,5,False
baseline_dev_conditioned_continuous,R-1423,(GI-IaaS) Admin - Local IT purchase,other,0.467403769493103,0.467403769493103,0.0,0.13333333333333333,0.13333333333333333,0.0,0.7249376773834229,0.6969786882400513,0.0024513602256774902,0.06300073862075806,5,False
baseline_dev_conditioned_continuous,R-1425,(GI-UX) Group,software_license,0.6550309658050537,0.6550309658050537,0.0,0.20091324200913238,0.20091324200913238,0.0,0.39952248334884644,0.3672861158847809,0.033302247524261475,0.04999572038650513,5,False
baseline_dev_conditioned_continuous,R-1436,(GI-IaaS) Development Platform,software_license,0.8534275889396667,0.8534275889396667,0.0,0.27936507936507937,0.27936507936507937,0.0,0.90672767162323,0.8826176524162292,0.0,0.063312828540802,5,False
baseline_dev_conditioned_continuous,R-1429,(GI-CF) Robot Process Automation,admin_rights,0.6580517292022705,0.6580517292022705,0.0,0.1346153846153846,0.1346153846153846,0.0,0.9499984979629517,0.7618586421012878,0.23268473148345947,0.23794806003570557,5,False
baseline_dev_conditioned_continuous,R-1439,(BF) Information Security Office,admin_rights,0.5931392312049866,0.5931392312049866,0.0,0.17513513513513515,0.17513513513513515,0.0,0.7997041344642639,0.7205755114555359,0.09212112426757812,0.10883480310440063,5,False
baseline_dev_conditioned_continuous,R-1440,(GI-CF) Robot Process Automation,admin_rights,0.6657670736312866,0.6657670736312866,0.0,0.19172113289760348,0.19172113289760348,0.0,0.9319694638252258,0.910495936870575,0.006563842296600342,0.03686511516571045,5,False
baseline_dev_conditioned_continuous,R-1444,(GI-IaaS) Development Platform,other,0.36391568183898926,0.36391568183898926,0.0,0.1616161616161616,0.1616161616161616,0.0,0.6603964567184448,0.5167765617370605,0.10810154676437378,0.20968914031982422,5,False
baseline_dev_conditioned_continuous,R-1449,(LF) IT Office Access Italy,offboarding,0.8753395080566406,0.8753395080566406,0.0,0.8235294117647058,0.8235294117647058,0.0,0.9899188876152039,0.9867448806762695,0.0029302239418029785,0.005501985549926758,5,False
baseline_dev_conditioned_continuous,R-1441,(GI-CF) Robot Process Automation,admin_rights,0.6806057691574097,0.6806057691574097,0.0,0.14912280701754388,0.14912280701754388,0.0,0.8895953297615051,0.8638423681259155,0.016696274280548096,0.05160146951675415,5,False
baseline_dev_conditioned_continuous,R-146,(GI-IaaS) Development Platform,software_license,0.8431687951087952,0.8431687951087952,0.0,0.3021148036253777,0.3021148036253777,0.0,0.9115018248558044,0.8905296325683594,0.007607996463775635,0.045162737369537354,5,False
baseline_dev_conditioned_continuous,R-1461,(GI-UX) Group,password_reset,0.49744176864624023,0.49744176864624023,0.0,0.2580645161290323,0.2580645161290323,0.0,0.8452458381652832,0.7900406718254089,0.003668844699859619,0.11197865009307861,5,False
baseline_dev_conditioned_continuous,R-1460,(GI-IaaS) Admin - License & Asset Management,software_license,0.7493892312049866,0.7493892312049866,0.0,0.27309236947791166,0.27309236947791166,0.0,0.7755130529403687,0.747418999671936,0.01611417531967163,0.055149197578430176,5,False
baseline_dev_conditioned_continuous,R-1477,(GI-SM) Service Desk,other,0.27426838874816895,0.27426838874816895,0.0,0.13888888888888887,0.13888888888888887,0.0,0.7586383819580078,0.5177487134933472,0.2823067307472229,0.31954294443130493,5,False
baseline_dev_conditioned_continuous,R-1475,(GI-IaaS) Backend Application Srv. & Project Support,other,0.31791263818740845,0.31791263818740845,0.0,0.09649122807017543,0.09649122807017543,0.0,0.47976750135421753,0.42594701051712036,0.03870844841003418,0.0943756103515625,5,False
baseline_dev_conditioned_continuous,R-1476,(GI-CF) Robot Process Automation,admin_rights,0.7954733371734619,0.7954733371734619,0.0,0.19784946236559137,0.19784946236559137,0.0,0.8316130042076111,0.8026947975158691,0.023482859134674072,0.04834562540054321,5,False
baseline_dev_conditioned_continuous,R-1467,(GI-SaaS) Salesforce,enterprise_systems,0.7594680786132812,0.7594680786132812,0.0,0.2995951417004049,0.2995951417004049,0.0,0.5230218172073364,0.4226017892360687,0.0929325520992279,0.15663808584213257,5,False
baseline_dev_conditioned_continuous,R-1479,(LF) IT Office Access Italy,office_access,0.506624162197113,0.506624162197113,0.0,0.462962962962963,0.462962962962963,0.0,0.8933740854263306,0.8557034730911255,0.018625915050506592,0.06513381004333496,5,False
baseline_dev_conditioned_continuous,R-1481,(GI-UX) Group,software_license,0.5039962530136108,0.5039962530136108,0.0,0.08970976253298152,0.08970976253298152,0.0,0.635155439376831,0.6087034344673157,0.023222923278808594,0.04045259952545166,5,False
baseline_dev_conditioned_continuous,R-1492,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,0.736053466796875,0.736053466796875,0.0,0.6842105263157895,0.6842105263157895,0.0,0.9849720001220703,0.9807866811752319,0.0043288469314575195,0.006148099899291992,5,False
baseline_dev_conditioned_continuous,R-1494,(GI-UX) Group,offboarding,0.873828649520874,0.873828649520874,0.0,0.8484848484848484,0.8484848484848484,0.0,0.9586575031280518,0.9581819772720337,0.0002605319023132324,0.0008141398429870605,5,False
baseline_dev_conditioned_continuous,R-1483,(GI-UX) Group,admin_rights,0.6694203615188599,0.6694203615188599,0.0,0.15401785714285712,0.15401785714285712,0.0,0.8159599900245667,0.6572555303573608,0.18036216497421265,0.20547103881835938,5,False
baseline_dev_conditioned_continuous,R-1498,(GI-UX) Account Management,email_support,0.7712128162384033,0.7712128162384033,0.0,0.3559322033898305,0.3559322033898305,0.0,0.6601485013961792,0.5605350732803345,0.0997016429901123,0.14111578464508057,5,False
baseline_dev_conditioned_continuous,R-1485,(GI-UX) Account Management,onboarding,0.8233605027198792,0.8233605027198792,0.0,0.4846416382252559,0.4846416382252559,0.0,0.967981219291687,0.9567433595657349,0.0014483928680419922,0.023065567016601562,5,False
baseline_dev_conditioned_continuous,R-1511,(GI-UX) Group,password_reset,0.6799586415290833,0.6799586415290833,0.0,0.24193548387096775,0.24193548387096775,0.0,0.8452457189559937,0.7682399153709412,0.056882500648498535,0.11269420385360718,5,False
baseline_dev_conditioned_continuous,R-1504,(GI-IaaS) Development Platform,other,0.6422834396362305,0.6422834396362305,0.0,0.06818181818181818,0.06818181818181818,0.0,0.552794337272644,0.49303096532821655,0.028318166732788086,0.10046738386154175,5,False
baseline_dev_conditioned_continuous,R-1517,(GI-UX) Group,other,0.19711220264434814,0.19711220264434814,0.0,0.1097560975609756,0.1097560975609756,0.0,0.7505980730056763,0.6202061176300049,0.13548576831817627,0.18977731466293335,5,False
baseline_dev_conditioned_continuous,R-1531,(GI-IaaS) Development Platform,software_license,0.7615060806274414,0.7615060806274414,0.0,0.3183183183183183,0.3183183183183183,0.0,0.7202190160751343,0.7164479494094849,0.0,0.013779878616333008,5,False
baseline_dev_conditioned_continuous,R-154,(GI-UX) Network Access,vpn_access,0.7502053380012512,0.7502053380012512,0.0,0.38513513513513514,0.38513513513513514,0.0,0.9960559606552124,0.6938494443893433,0.07045722007751465,0.5128520131111145,5,False
baseline_dev_conditioned_continuous,R-1540,(GI-UX) File & Print,software_support,0.33251115679740906,0.33251115679740906,0.0,0.3466666666666667,0.3466666666666667,0.0,0.630275309085846,0.5605043768882751,0.00926363468170166,0.12412130832672119,5,False
baseline_dev_conditioned_continuous,R-1542,(GI-UX) Group,password_reset,0.8770291805267334,0.8770291805267334,0.0,0.32692307692307687,0.32692307692307687,0.0,0.8241270780563354,0.7300241589546204,0.017939329147338867,0.18415480852127075,5,False
