fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.02,17,1008,laplace,M2_team,0.008326164455529665,-0.0018452053720300848,0.22884012539184953,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace,M4_intersection,0.013364330553055557,0.006774031349857773,0.13166144200626959,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace,M5_backoff2,-0.017424917076261814,-0.022228051736063344,0.45454545454545453,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M1_global,-0.07363227052981951,-0.05022681077072239,0.6363636363636364,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M2_team,0.005417162803553488,-0.0032788157276225313,0.2946708463949843,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M4_intersection,0.017489193527022124,0.006934470143811456,0.18495297805642633,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1008,laplace_eb,M5_backoff2,-0.02992044305166107,-0.03911669839605642,0.46394984326018807,0.9607210031347964,0.5221316614420063,0.4670219435736678,0.3015673981191222
0.02,17,1009,laplace,M1_global,-0.036343316813247706,-0.014257000951931394,0.5517241379310345,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M2_team,0.0058785494078289376,-0.009843706430686305,0.23510971786833856,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M4_intersection,0.006449195191404289,0.0004981068608155445,0.13479623824451412,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace,M5_backoff2,-0.07720400934869592,-0.06915845233818581,0.4827586206896552,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M1_global,-0.06723080452846883,-0.05447559049323809,0.5736677115987461,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M2_team,0.004175865946798862,-0.010793378360592833,0.23197492163009403,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
0.02,17,1009,laplace_eb,M4_intersection,0.015239264150398278,0.0010745433804383471,0.16614420062695925,0.8660501567398119,0.5530407523510972,0.3852351097178683,0.25260188087774293
