fraction,n_keep,lift,routing,mean_delta_top1_mean,mean_delta_top1_std,mean_delta_top1_count,mean_delta_best5_mean,mean_delta_best5_std,mean_delta_best5_count,pct_top1_changed_mean,pct_top1_changed_std,pct_top1_changed_count,coverage_global_mean,coverage_global_std,coverage_global_count,coverage_class_mean,coverage_class_std,coverage_class_count,coverage_team_mean,coverage_team_std,coverage_team_count,coverage_intersection_mean,coverage_intersection_std,coverage_intersection_count,mean_delta_top1_ci_low,mean_delta_top1_ci_high,mean_delta_best5_ci_low,mean_delta_best5_ci_high,pct_top1_changed_ci_low,pct_top1_changed_ci_high,coverage_global_ci_low,coverage_global_ci_high,coverage_class_ci_low,coverage_class_ci_high,coverage_team_ci_low,coverage_team_ci_high,coverage_intersection_ci_low,coverage_intersection_ci_high
0.25,219,laplace,M5_backoff2,0.020132349526106753,0.005711675621436423,10,-0.0010825903286287404,0.0033976920253995803,10,0.554858934169279,0.028806789450554263,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,0.01659221629902659,0.023672482753186914,-0.003188501663887196,0.0010233210066297154,0.5370043010881093,0.5727135672504488,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M1_global,-0.06249046995068045,0.010607436451589692,10,-0.05872760913962481,0.0076487745126354685,10,0.6332288401253918,0.021516468424215247,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.06906502717789395,-0.05591591272346696,-0.06346836869834341,-0.053986849580906215,0.6198927948303634,0.6465648854204202,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M2_team,0.01334386153794755,0.0044628761689396,10,-0.006355651507743848,0.00340956749622777,10,0.5072100313479624,0.018504446078310272,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,0.010577742230556984,0.016109980845338115,-0.008468923336078682,-0.004242379679409015,0.49574085684430513,0.5186792058516196,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M4_intersection,0.04262085245414214,0.0030011688256940485,10,0.014876068404475723,0.0019787724680028003,10,0.3755485893416928,0.02240155017071953,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,0.040760708744292475,0.04448099616399181,0.013649612522331909,0.016102524286619537,0.3616639646967233,0.38943321398666225,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M5_backoff2,0.021504033528571966,0.0052116671563741225,10,-0.004548567591883173,0.0035948995584141902,10,0.47241379310344833,0.02827308934900993,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,0.018273808758888278,0.024734258298255655,-0.006776709422451156,-0.002320425761315189,0.45488995077231387,0.4899376354345828,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.5,439,laplace,M1_global,-0.053248265533938674,0.010901265298792904,10,-0.04724887870135352,0.008644760761212329,10,0.46739811912225704,0.02582695018010381,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,-0.060004939767439223,-0.046491591300438125,-0.05260695693255918,-0.04189080047014786,0.45139040955563153,0.48340582868888254,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace,M2_team,0.009998189264960985,0.007421491502734113,10,-0.008745569046761922,0.0038871535705555095,10,0.6225705329153606,0.020961243750252555,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.00539830117525278,0.01459807735466919,-0.011154851790732964,-0.006336286302790881,0.6095786194385701,0.6355624463921511,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace,M4_intersection,0.04250196956074724,0.003969347535417126,10,0.012039132000510596,0.002656831803130721,10,0.480564263322884,0.0174256327394198,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.04004174246955522,0.04496219665193926,0.010392410588369027,0.013685853412652165,0.46976374425415546,0.4913647823916125,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace,M5_backoff2,0.03361654174762273,0.005875592107924803,10,0.007795903361095905,0.0020187254841110914,10,0.5253918495297806,0.019278926070217427,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.029974812029644887,0.03725827146560057,0.006544684343014153,0.009047122379177656,0.5134426473538989,0.5373410517056623,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace_eb,M1_global,-0.0603637728548162,0.01434469601162468,10,-0.06770084602378752,0.01112788926697705,10,0.6087774294670847,0.014158733279794606,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,-0.06925470755575176,-0.05147283815388064,-0.07459798324801017,-0.06080370879956488,0.6000017556614772,0.6175531032726922,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace_eb,M2_team,0.020337456746207884,0.004941820336705936,10,-0.0048726926216137445,0.003907793875754091,10,0.4952978056426332,0.01346300807390295,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.017274484768147014,0.023400428724268754,-0.0072947683592863785,-0.0024506168839411105,0.48695334678716234,0.5036422644981041,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace_eb,M4_intersection,0.04569781717134867,0.003062354590370719,10,0.01706450682448743,0.001177186675666613,10,0.3561128526645768,0.019165319152535627,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.04379975013165456,0.047595884211042785,0.01633487896373098,0.01779413468524388,0.34423406478578894,0.3679916405433647,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace_eb,M5_backoff2,0.03559861873688182,0.00404832451541007,10,0.007166048099628436,0.002189205358731974,10,0.40909090909090906,0.015375066843847613,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,0.03308944120634794,0.03810779626741569,0.005809164560538388,0.008522931638718485,0.3995613439317457,0.4186204742500724,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.75,658,laplace,M1_global,-0.054899818478239736,0.006955664964569612,10,-0.0457148238596124,0.003987290744098639,10,0.45141065830721,0.01748505802579051,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,-0.05921098428833831,-0.05058865266814116,-0.048186172266765616,-0.04324347545245918,0.4405733070643958,0.4622480095500242,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace,M2_team,0.005050813933968731,0.0019397162303666114,10,-0.007135740279871095,0.0036152933037182492,10,0.6275862068965516,0.01948174911000445,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.003848565358707277,0.006253062509230184,-0.009376522284734788,-0.004894958275007402,0.6155112936982035,0.6396611200948998,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace,M4_intersection,0.04222826594048907,0.0022661700121654076,10,0.012476773999140928,0.0010515549743458702,10,0.48213166144200625,0.010939395885728237,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.040823679214980695,0.043632852665997444,0.011825013473593604,0.013128534524688252,0.4753513536258717,0.4889119692581408,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace,M5_backoff2,0.04299923398745097,0.004092377763582516,10,0.012723703212965991,0.0020796769940419958,10,0.509090909090909,0.013878334558732672,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.0404627519708166,0.04553571600408535,0.011434706057635465,0.014012700368296518,0.5004890282131661,0.517692789968652,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace_eb,M1_global,-0.06483693431630777,0.006354826628191422,10,-0.06335212675895437,0.005922593630029703,10,0.5921630094043887,0.013088791030404799,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,-0.06877569666730006,-0.06089817196531549,-0.06702298832214806,-0.05968126519576066,0.5840504926754727,0.6002755261333047,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace_eb,M2_team,0.020254300889737183,0.00250371269616985,10,-0.002436153898979055,0.0023140896629169194,10,0.4699059561128527,0.01601509689585554,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.01870248368332792,0.021806118096146444,-0.0038704415317341303,-0.0010018662662239803,0.4599796962175703,0.4798322160081351,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace_eb,M4_intersection,0.050746264119507,0.0023538913508760117,10,0.018109103616875916,0.001184396478315883,10,0.31661442006269597,0.014019234968650728,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.0492873071449726,0.0522052210940414,0.017375007074140473,0.01884320015961136,0.3079252082061089,0.325303631919283,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
0.75,658,laplace_eb,M5_backoff2,0.04400546237078954,0.003187608674425055,10,0.011968742168528907,0.002275856303419329,10,0.3586206896551724,0.012381453077198422,10,1.0,0.0,10,0.9795736677115988,0.0013318847094665883,10,0.9602413793103448,0.0033587390819947377,10,0.914128526645768,0.005029153994729317,10,0.04202976204549286,0.04598116269608622,0.010558151817501867,0.013379332519555948,0.3509465855317487,0.36629479377859614,1.0,1.0,0.9787481570161163,0.9803991784070814,0.9581596112595409,0.9623231473611488,0.9110114247056605,0.9172456285858755
1.0,878,laplace,M1_global,-0.05572306423164834,0.0,10,-0.042427893109082425,0.0,10,0.45141065830721006,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,-0.05572306423164834,-0.05572306423164834,-0.042427893109082425,-0.042427893109082425,0.45141065830721006,0.45141065830721006,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace,M2_team,0.003487539387141649,0.0,10,-0.010517620274265732,0.0,10,0.6238244514106583,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.003487539387141649,0.003487539387141649,-0.010517620274265732,-0.010517620274265732,0.6238244514106583,0.6238244514106583,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace,M4_intersection,0.04188954903741242,0.0,10,0.012325063301104363,0.0,10,0.47962382445141066,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.04188954903741242,0.04188954903741242,0.012325063301104363,0.012325063301104363,0.47962382445141066,0.47962382445141066,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace,M5_backoff2,0.04708496402937417,0.0,10,0.015099172354865598,0.0,10,0.4952978056426332,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.04708496402937417,0.04708496402937417,0.015099172354865598,0.015099172354865598,0.4952978056426332,0.4952978056426332,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace_eb,M1_global,-0.06479820220214447,0.0,10,-0.0637903482095575,0.0,10,0.5893416927899686,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,-0.06479820220214447,-0.06479820220214447,-0.0637903482095575,-0.0637903482095575,0.5893416927899686,0.5893416927899686,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace_eb,M2_team,0.019940134885262546,0.0,10,-0.0013483945385415726,0.0,10,0.4639498432601881,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.019940134885262546,0.019940134885262546,-0.0013483945385415726,-0.0013483945385415726,0.4639498432601881,0.4639498432601881,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace_eb,M4_intersection,0.05260207955973649,0.0,10,0.018198486686126565,0.0,10,0.30094043887147337,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.05260207955973649,0.05260207955973649,0.018198486686126565,0.018198486686126565,0.30094043887147337,0.30094043887147337,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
1.0,878,laplace_eb,M5_backoff2,0.04672730932461804,0.0,10,0.01473364154560065,0.0,10,0.3322884012539185,0.0,10,1.0,0.0,10,0.9831034482758622,0.0,10,0.9697492163009404,0.0,10,0.9318808777429467,0.0,10,0.04672730932461804,0.04672730932461804,0.01473364154560065,0.01473364154560065,0.3322884012539185,0.3322884012539185,1.0,1.0,0.9831034482758622,0.9831034482758622,0.9697492163009404,0.9697492163009404,0.9318808777429467,0.9318808777429467
