fraction,n_keep,lift,routing,mean_delta_top1_mean,mean_delta_top1_std,mean_delta_top1_count,mean_delta_best5_mean,mean_delta_best5_std,mean_delta_best5_count,pct_top1_changed_mean,pct_top1_changed_std,pct_top1_changed_count,coverage_global_mean,coverage_global_std,coverage_global_count,coverage_class_mean,coverage_class_std,coverage_class_count,coverage_team_mean,coverage_team_std,coverage_team_count,coverage_intersection_mean,coverage_intersection_std,coverage_intersection_count,mean_delta_top1_ci_low,mean_delta_top1_ci_high,mean_delta_best5_ci_low,mean_delta_best5_ci_high,pct_top1_changed_ci_low,pct_top1_changed_ci_high,coverage_global_ci_low,coverage_global_ci_high,coverage_class_ci_low,coverage_class_ci_high,coverage_team_ci_low,coverage_team_ci_high,coverage_intersection_ci_low,coverage_intersection_ci_high
0.1,87,laplace,M1_global,-0.07702292480555635,0.00793913000831098,10,-0.055705179007823194,0.008464145074613565,10,0.6216300940438872,0.033308593000976786,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.08194364856498138,-0.07210220104613133,-0.060951310476670635,-0.05045904753897575,0.6009852142143158,0.6422749738734587,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace,M2_team,-0.047616551782597195,0.009395396886516685,10,-0.04576957131908231,0.01019931911066238,10,0.4855799373040752,0.015246701330801261,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.05343987910439606,-0.041793224460798334,-0.05209117479770722,-0.039447967840457406,0.47612993391418335,0.4950299406939671,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace,M4_intersection,-0.034351541954428425,0.011411271439139148,10,-0.0307686496584393,0.015301209400664716,10,0.38275862068965516,0.015246701330801273,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.04142432126866544,-0.027278762640191415,-0.04025243750005027,-0.021284861816828336,0.3733086172997633,0.39220862407954704,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace,M5_backoff2,-0.0640325083674682,0.014557537465385607,10,-0.05884704762678535,0.017175023235094993,10,0.6297805642633229,0.015174917969118575,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.0730553635681834,-0.055009653166752985,-0.06949223731547124,-0.04820185793809946,0.6203750526619511,0.6391860758646946,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace_eb,M1_global,-0.08763886771185272,0.013585165323028997,10,-0.06717385032147075,0.009600778627513186,10,0.638871473354232,0.024452303746338593,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.09605904041475163,-0.07921869500895382,-0.07312447456517611,-0.061223226077765376,0.6237157784743992,0.6540271682340648,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace_eb,M2_team,-0.049346069802404566,0.00810349250342373,10,-0.04541737078499271,0.011753627274275707,10,0.506896551724138,0.022607752121369347,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.05436866649173665,-0.044323473113072484,-0.05270234444424872,-0.0381323971257367,0.49288412178605195,0.5209089816622239,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace_eb,M4_intersection,-0.03195417454542131,0.011390270869472243,10,-0.029263286633551305,0.01469906686462351,10,0.3915360501567398,0.028633808386035464,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.03901393757172586,-0.024894411519116755,-0.03837386266473006,-0.02015271060237255,0.3737886318501382,0.4092834684633414,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.1,87,laplace_eb,M5_backoff2,-0.0667011933897543,0.01095832921566287,10,-0.06324636198603621,0.013559396079899803,10,0.5981191222570532,0.024228007099167323,10,0.9957147335423198,0.0026895605828816957,10,0.8579404388714733,0.02026262630453798,10,0.7822100313479623,0.026579191315539603,10,0.6169655172413793,0.029649372068486342,10,-0.07349323620536069,-0.05990915057414792,-0.07165056274656921,-0.054842161225503214,0.5831024478794341,0.6131357966346723,0.9940477266223242,0.9973817404623153,0.8453815329736339,0.8704993447693127,0.7657360778951577,0.7986839848007669,0.5985886460430611,0.6353423884396975
0.25,219,laplace,M1_global,-0.06238494889232619,0.01445130712920399,10,-0.054592085636708435,0.012683531082401405,10,0.5181818181818182,0.03347209581443356,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.0713419618485293,-0.05342793593612308,-0.06245341964751856,-0.046730751625898306,0.49743559825855044,0.5389280381050859,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace,M2_team,-0.06599222332192438,0.011804369244442944,10,-0.05494416088893496,0.012095106350192272,10,0.5739811912225705,0.019293079897885788,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.07330864718012418,-0.05867579946372458,-0.06244078547221541,-0.04744753630565451,0.5620232164134127,0.5859391660317284,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace,M4_intersection,-0.048263587522375924,0.013091156462023159,10,-0.04987427144308449,0.009052023805005383,10,0.4699059561128527,0.018305706985149127,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.05637757036099837,-0.040149604683753476,-0.055484773924029146,-0.044263768962139835,0.4585599613753185,0.48125195085038686,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace,M5_backoff2,-0.066677295532206,0.013038435620731328,10,-0.05820349190956373,0.010630016964449682,10,0.603448275862069,0.023701768489474962,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.07475860165485453,-0.058595989409557465,-0.06479204468364619,-0.05161493913548127,0.5887577675539221,0.6181387841702158,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M1_global,-0.08639999819119523,0.010842783119795606,10,-0.06937266996474849,0.012078543198717333,10,0.6489028213166145,0.012625962354853264,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.0931204247946162,-0.07967957158777426,-0.07685902860038626,-0.06188631132911071,0.6410771687728101,0.6567284738604189,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M2_team,-0.061809007568886284,0.014515435398840265,10,-0.052193482958224124,0.009847552298864642,10,0.5589341692789969,0.01982894567337196,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.07080576763840278,-0.05281224749936979,-0.05829705910806385,-0.0460899068083844,0.5466440614211879,0.5712242771368058,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M4_intersection,-0.040594875866249436,0.012099210792883236,10,-0.04061179699195216,0.005646731246240614,10,0.43636363636363634,0.02145548634099996,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.048094044409465984,-0.03309570732303289,-0.0441116772782526,-0.03711191670565171,0.4230653881553747,0.449661884571898,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.25,219,laplace_eb,M5_backoff2,-0.06170510846105489,0.012291264686764686,10,-0.05473270933829879,0.00812953457422699,10,0.5492163009404389,0.0190853919445448,10,0.9998746081504702,0.00012967266087761893,10,0.9410752351097178,0.010540200931065483,10,0.8916238244514106,0.015726063243566426,10,0.7812633228840126,0.024723155050000254,10,-0.06932331324095269,-0.05408690368115709,-0.059771447070341106,-0.04969397160625647,0.5373870524584078,0.5610455494224701,0.9997942362025792,0.9999549800983613,0.9345423508898709,0.9476081193295647,0.8818767094698157,0.9013709394330056,0.7659397526269276,0.7965868931410975
0.5,439,laplace,M1_global,-0.0544607693101732,0.006519180233775597,10,-0.05114213204869657,0.006493718950907932,10,0.4413793103448276,0.024762906154396858,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,-0.05850139908128565,-0.05042013953906075,-0.055166980753190736,-0.0471172833442024,0.4260311020979801,0.45672751859167504,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace,M2_team,-0.0645977398771851,0.00631531346739035,10,-0.05716172332954257,0.00415203259571514,10,0.5934169278996866,0.021263790143090846,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,-0.06851201171738334,-0.060683468036986855,-0.05973517979419987,-0.05458826686488527,0.5802374942258457,0.6065963615735275,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
0.5,439,laplace,M4_intersection,-0.05040597412209713,0.005754948717516761,10,-0.06108735467666369,0.008565786678181933,10,0.5275862068965518,0.016656754880677513,10,1.0,0.0,10,0.9696771159874608,0.00429847134466636,10,0.9393793103448276,0.004483399174311127,10,0.8694796238244514,0.01117145482250822,10,-0.05397292829200144,-0.04683901995219282,-0.06639648426408348,-0.05577822508924389,0.5172622432619386,0.537910170531165,1.0,1.0,0.9670128958458627,0.9723413361290588,0.9366004707469214,0.9421581499427337,0.862555484389159,0.8764037632597439
