fraction,n_keep,seed,lift,routing,mean_delta_top1,mean_delta_best5,pct_top1_changed,coverage_global,coverage_class,coverage_team,coverage_intersection
0.01,8,1006,laplace,M1_global,-0.06465039654491837,-0.01935209908455517,0.5047021943573667,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace,M2_team,-0.029334706245544937,-0.007808951842000119,0.18181818181818182,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace,M4_intersection,-0.027091227728745032,-0.007580065615124837,0.11285266457680251,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace,M5_backoff2,-0.061751575702596984,-0.00524330550226672,0.34796238244514105,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace_eb,M1_global,-0.07839274038575286,-0.014432629961578824,0.5768025078369906,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace_eb,M2_team,-0.038244878844033964,-0.028689624654088274,0.21316614420062696,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace_eb,M4_intersection,-0.0300150688352256,-0.02688621334895071,0.13479623824451412,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1006,laplace_eb,M5_backoff2,-0.05586248330281446,-0.007463686705383014,0.335423197492163,0.8275235109717869,0.3582445141065831,0.2941692789968652,0.1524137931034483
0.01,8,1007,laplace,M1_global,-0.07921330136798765,-0.05743209826161495,0.3730407523510972,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace,M2_team,-0.03022593979177804,-0.033862417487888874,0.13793103448275862,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace,M4_intersection,-0.023489822881722525,-0.027714967260540093,0.10031347962382445,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace,M5_backoff2,-0.06985935297879306,-0.057112958363978464,0.2727272727272727,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace_eb,M1_global,-0.08302277710790919,-0.07267303335068742,0.4106583072100313,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace_eb,M2_team,-0.02941876164050685,-0.03438181077425009,0.18495297805642633,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace_eb,M4_intersection,-0.01926534844790133,-0.026597860838552253,0.13166144200626959,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1007,laplace_eb,M5_backoff2,-0.08079215688017842,-0.06617788909744693,0.3510971786833856,0.6989028213166145,0.3393416927899687,0.2869905956112852,0.2064576802507837
0.01,8,1008,laplace,M1_global,-0.06016068457155766,-0.03852315924384377,0.4012539184952978,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace,M2_team,-0.005782201348987866,-0.007373139075350986,0.11285266457680251,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace,M4_intersection,0.004060746196855945,-0.0014114377080086257,0.06583072100313479,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace,M5_backoff2,-0.06109971686216731,-0.030289983347665552,0.30407523510971785,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace_eb,M1_global,-0.06296181831754114,-0.04444434673621737,0.44200626959247646,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace_eb,M2_team,-0.015722240423520904,-0.020080941084036633,0.18495297805642633,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace_eb,M4_intersection,-0.0016017000550012977,-0.005623091070629587,0.10031347962382445,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1008,laplace_eb,M5_backoff2,-0.07266578251104744,-0.04732497947343091,0.3605015673981191,0.751191222570533,0.38990595611285267,0.293448275862069,0.16335423197492163
0.01,8,1009,laplace,M1_global,-0.034151525695028724,-0.0026968305107194428,0.3793103448275862,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace,M2_team,-0.015761277051554952,-0.010331171012971095,0.13793103448275862,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace,M4_intersection,-0.01566214004654122,-0.009901291711203356,0.05329153605015674,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace,M5_backoff2,-0.016150831428814832,-0.0046281451155025756,0.2445141065830721,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace_eb,M1_global,-0.0475857864049348,-0.020333382029518437,0.4106583072100313,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace_eb,M2_team,-0.023118634442550634,-0.015006848356940529,0.15673981191222572,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace_eb,M4_intersection,-0.015551636631959659,-0.011629584440990675,0.05956112852664577,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.01,8,1009,laplace_eb,M5_backoff2,-0.05324674152468439,-0.018041491975604926,0.30407523510971785,0.679435736677116,0.2501253918495298,0.1855485893416928,0.07968652037617555
0.02,17,1000,laplace,M1_global,-0.06780943188080593,-0.023096449042562407,0.5203761755485894,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace,M2_team,-0.02630831025610897,-0.024079485559911937,0.18808777429467086,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
0.02,17,1000,laplace,M4_intersection,-0.024085235119239663,-0.02177400396535389,0.13166144200626959,0.8878369905956112,0.5465830721003135,0.4023824451410658,0.27815047021943573
